url,favs_lognorm
https://habrahabr.ru/post/314080/,0.42575202421144864
https://habrahabr.ru/company/plesk/blog/313732/,-1.0770724722670149
https://habrahabr.ru/company/etagi/blog/314000/,0.6605730928205253
https://habrahabr.ru/company/knopka/blog/314030/,0.5176816615562685
https://geektimes.ru/company/audiomania/blog/282058/,1.1471343488961976
https://habrahabr.ru/company/pechkin/blog/314066/,0.26800059151696476
https://habrahabr.ru/company/first/blog/314106/,0.5393349643633254
https://habrahabr.ru/company/vasexperts/blog/313558/,0.23943527739927123
https://habrahabr.ru/post/314108/,1.66013117846733
https://habrahabr.ru/company/cbs/blog/313830/,0.24551077444053965
https://habrahabr.ru/company/jugru/blog/313908/,0.22431449325676037
https://habrahabr.ru/post/314110/,0.36133117308493706
https://habrahabr.ru/company/pt/blog/314112/,0.01633925865354924
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07180520005588209
https://habrahabr.ru/post/314114/,0.7944674493933421
https://habrahabr.ru/post/314118/,1.3178472770946428
https://habrahabr.ru/post/314122/,0.5190105214424444
https://geektimes.ru/company/dadget/blog/281786/,0.13145127888066505
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44502335404844745
https://habrahabr.ru/company/it-grad/blog/312042/,-0.11103729461304784
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24686786363484164
https://habrahabr.ru/post/314126/,-0.6538128832630292
https://habrahabr.ru/post/313966/,0.4447104281022093
https://habrahabr.ru/company/piter/blog/314120/,0.4598039252219308
https://geektimes.ru/post/282094/,0.14656652774031514
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3383733299790998
https://habrahabr.ru/company/ru_mts/blog/314134/,0.36862983309078245
https://habrahabr.ru/post/314028/,0.6546672306999965
https://habrahabr.ru/post/314136/,-0.1512544448122413
https://habrahabr.ru/post/313904/,0.29235909189884324
https://habrahabr.ru/post/314140/,0.5868178431527791
https://habrahabr.ru/company/acronis/blog/309688/,-0.0005180363272131172
https://geektimes.ru/post/282096/,-0.4083591352859978
https://habrahabr.ru/post/314142/,0.05935574543983182
https://habrahabr.ru/company/ivideon/blog/314138/,0.19306013548367376
https://geektimes.ru/post/282104/,0.3335546126780104
https://geektimes.ru/post/282102/,-0.2955806624782645
https://geektimes.ru/post/282016/,-0.06481740786937933
https://geektimes.ru/company/piter/blog/282106/,0.32572892486130395
https://habrahabr.ru/post/314150/,0.2809325542427565
https://habrahabr.ru/company/mailru/blog/313880/,1.2684375652437039
https://geektimes.ru/company/comfortway/blog/282108/,-0.09569571897543741
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18229632538919058
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3037077809021007
https://habrahabr.ru/company/npl/blog/314160/,0.08410464720936386
https://habrahabr.ru/company/edison/blog/314094/,-0.22425059664172992
https://geektimes.ru/post/282112/,-0.5162142737803994
https://habrahabr.ru/company/ruvds/blog/314166/,0.4319252634412516
https://geektimes.ru/company/gearbest/blog/282114/,0.05888819251196804
https://habrahabr.ru/post/314172/,0.8719675359040342
https://geektimes.ru/post/282116/,0.47382165408376603
https://geektimes.ru/company/intel/blog/282026/,0.19369919385878528
https://habrahabr.ru/post/313776/,1.7744389787838455
https://habrahabr.ru/post/314174/,0.23900314464683214
https://geektimes.ru/post/282118/,1.1064826981918814
https://geektimes.ru/post/282122/,0.5838533430407853
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.479053055702589
https://habrahabr.ru/post/314180/,0.5583220022389765
https://geektimes.ru/post/282446/,0.4344280758262214
https://habrahabr.ru/post/314184/,1.012070440569755
https://habrahabr.ru/post/313954/,-0.6456776034824083
https://habrahabr.ru/post/314186/,0.789733808636168
https://geektimes.ru/post/282124/,-0.42967047022792865
https://habrahabr.ru/post/314190/,-1.157290619311979
https://geektimes.ru/company/madrobots/blog/282126/,0.5827665388303052
https://habrahabr.ru/post/314188/,-0.03659607898142232
https://geektimes.ru/post/282128/,0.5228866078311238
https://habrahabr.ru/post/314194/,0.47429817336570534
https://geektimes.ru/post/282132/,-1.0032476578975877
https://habrahabr.ru/post/314208/,0.3139566508252159
https://habrahabr.ru/post/312352/,0.016180825102264176
https://habrahabr.ru/post/314202/,0.1268130843089491
https://habrahabr.ru/post/314210/,1.1684405277249235
https://geektimes.ru/post/282130/,0.5232520028040085
https://habrahabr.ru/company/centosadmin/blog/314212/,0.03095011265567933
https://habrahabr.ru/post/314116/,0.1320483266938094
https://geektimes.ru/post/282120/,0.39767632187686425
https://habrahabr.ru/post/313392/,0.9527362415320786
https://habrahabr.ru/company/pt/blog/314216/,-0.11240604925667577
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5127115393257329
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.3395322335901674
https://geektimes.ru/post/282056/,-0.25434519635337133
https://habrahabr.ru/company/yandex/blog/314222/,0.6862455259502707
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04593068253543421
https://habrahabr.ru/post/314232/,0.7700416803441583
https://habrahabr.ru/company/e-Legion/blog/314170/,0.40232752127412
https://habrahabr.ru/company/testutor/blog/314234/,0.4223023382354911
https://habrahabr.ru/post/314236/,0.8497487549692797
https://habrahabr.ru/company/regberry/blog/314128/,-0.22985575775903577
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2238132914653264
https://geektimes.ru/post/282136/,0.04925503997091536
https://habrahabr.ru/company/eset/blog/314058/,-0.3966177177145495
https://habrahabr.ru/post/314254/,0.16212712951351524
https://geektimes.ru/post/282140/,0.0016129981850871791
https://geektimes.ru/post/282142/,0.3378987849916534
https://geektimes.ru/post/282138/,-0.6265047519723628
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21813999328031386
https://habrahabr.ru/company/edison/blog/314206/,-0.8569078757760185
https://habrahabr.ru/company/pentestit/blog/314230/,-0.3793026332855941
https://habrahabr.ru/post/314258/,0.8021595939550226
https://habrahabr.ru/post/314260/,0.064255800551544
https://geektimes.ru/post/282148/,-1.4911847489487509
https://habrahabr.ru/company/smartprogress/blog/313894/,0.16663407106372932
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20582006111496703
https://geektimes.ru/company/banderolka/blog/282144/,0.45800455161676995
https://habrahabr.ru/company/eset/blog/314266/,-0.49519466248353255
https://habrahabr.ru/post/314268/,0.4219122878432195
https://geektimes.ru/post/282152/,0.7055043702665171
https://geektimes.ru/post/282146/,-0.17788616006641209
https://habrahabr.ru/company/hh/blog/313970/,0.6357460898314904
https://habrahabr.ru/company/google/blog/310514/,0.32075569012288546
https://habrahabr.ru/post/314274/,1.0977875175990277
https://geektimes.ru/post/282160/,0.5627560272822565
https://geektimes.ru/post/282162/,0.7092411502278979
https://habrahabr.ru/company/plarium/blog/314250/,0.567240411472355
https://geektimes.ru/post/282164/,0.45263131574535637
https://habrahabr.ru/post/313710/,-0.2223094017723536
https://geektimes.ru/post/281962/,0.15357483659419227
https://habrahabr.ru/post/314228/,-0.03421265342119881
https://geektimes.ru/company/makeitlab/blog/281970/,0.0019238806307307552
https://habrahabr.ru/company/gvalg/blog/314286/,0.6777161567462686
https://habrahabr.ru/company/jugru/blog/314224/,0.2115092546539629
https://habrahabr.ru/company/intel/blog/314282/,-0.25763995728437866
https://habrahabr.ru/post/314290/,-0.40654834707119475
https://geektimes.ru/post/282156/,0.10942217437283967
https://geektimes.ru/company/mailru/blog/282166/,0.3168653106119147
https://habrahabr.ru/post/314302/,0.33726867096710916
https://habrahabr.ru/post/314304/,-0.7631670164786506
https://habrahabr.ru/post/314308/,-0.4982312498730987
https://habrahabr.ru/post/314314/,-0.02027268958831978
https://geektimes.ru/post/282168/,-0.5399136721511038
https://geektimes.ru/post/282170/,1.2673958445065048
https://geektimes.ru/post/282172/,0.5263754923679578
https://geektimes.ru/post/282154/,0.11349289491584834
https://habrahabr.ru/post/314204/,0.547447928374019
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.6216800370519202
https://habrahabr.ru/company/moikrug/blog/314152/,-0.24109306236069367
https://habrahabr.ru/company/kingservers/blog/314338/,0.4548345001340429
https://habrahabr.ru/post/312340/,1.2861875659426898
https://geektimes.ru/post/282174/,0.8351022374739581
https://geektimes.ru/post/282088/,0.21859605033608487
https://habrahabr.ru/post/313644/,1.0193733577203574
https://habrahabr.ru/post/314342/,-1.3296540724812325
https://habrahabr.ru/company/croc/blog/314318/,0.1685414165342484
https://geektimes.ru/post/282766/,0.08094482264987499
https://habrahabr.ru/company/yota/blog/314256/,-0.6378295208456726
https://geektimes.ru/company/audiomania/blog/282182/,-0.4818303716452553
https://geektimes.ru/post/282184/,-0.342860738370978
https://habrahabr.ru/company/vasexperts/blog/313560/,0.3982643951091138
https://habrahabr.ru/company/it-grad/blog/312044/,-1.0570332679798111
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.036426510466473286
https://geektimes.ru/company/legoeducation/blog/282180/,-0.1672680919271747
https://geektimes.ru/company/pult/blog/282178/,0.07020020794830226
